channel,symbol,date,side
candle,XRP,2026-05-03,canonical
candle,XRP,2026-05-04,canonical
candle,XRP,2026-05-05,canonical
candle,XRP,2026-05-06,canonical
candle,XRP,2026-05-07,canonical
candle,XRP,2026-05-08,canonical
candle,XRP,2026-05-09,canonical
candle,XRP,2026-05-10,canonical
candle,XRP,2026-05-11,canonical
candle,XRP,2026-05-12,canonical
candle,XRP,2026-05-13,canonical
candle,XRP,2026-05-14,canonical
candle,ZEC,2026-04-30,canonical
candle,ZEC,2026-05-01,canonical
candle,ZEC,2026-05-02,canonical
candle,ZEC,2026-05-03,canonical
candle,ZEC,2026-05-04,canonical
candle,ZEC,2026-05-05,canonical
candle,ZEC,2026-05-06,canonical
candle,ZEC,2026-05-07,canonical
candle,ZEC,2026-05-08,canonical
candle,ZEC,2026-05-09,canonical
candle,ZEC,2026-05-10,canonical
candle,ZEC,2026-05-11,canonical
candle,ZEC,2026-05-12,canonical
candle,ZEC,2026-05-13,canonical
candle,ZEC,2026-05-14,canonical
candle,ZK,2026-04-30,canonical
candle,ZK,2026-05-01,canonical
candle,ZK,2026-05-02,canonical
candle,ZK,2026-05-03,canonical
candle,ZK,2026-05-04,canonical
candle,ZK,2026-05-05,canonical
candle,ZK,2026-05-06,canonical
candle,ZK,2026-05-07,canonical
candle,ZK,2026-05-08,canonical
candle,ZK,2026-05-09,canonical
candle,ZK,2026-05-10,canonical
candle,ZK,2026-05-11,canonical
candle,ZK,2026-05-12,canonical
candle,ZK,2026-05-13,canonical
candle,ZK,2026-05-14,canonical
candle,ZRO,2026-04-30,canonical
candle,ZRO,2026-05-01,canonical
candle,ZRO,2026-05-02,canonical
candle,ZRO,2026-05-03,canonical
candle,ZRO,2026-05-04,canonical
candle,ZRO,2026-05-05,canonical
candle,ZRO,2026-05-06,canonical
candle,ZRO,2026-05-07,canonical
candle,ZRO,2026-05-08,canonical
candle,ZRO,2026-05-09,canonical
candle,ZRO,2026-05-10,canonical
candle,ZRO,2026-05-11,canonical
candle,ZRO,2026-05-12,canonical
candle,ZRO,2026-05-13,canonical
candle,ZRO,2026-05-14,canonical
candle,kBONK,2026-04-30,canonical
candle,kBONK,2026-05-01,canonical
candle,kBONK,2026-05-02,canonical
candle,kBONK,2026-05-03,canonical
candle,kBONK,2026-05-04,canonical
candle,kBONK,2026-05-05,canonical
candle,kBONK,2026-05-06,canonical
candle,kBONK,2026-05-07,canonical
candle,kBONK,2026-05-08,canonical
candle,kBONK,2026-05-09,canonical
candle,kBONK,2026-05-10,canonical
candle,kBONK,2026-05-11,canonical
candle,kBONK,2026-05-12,canonical
candle,kBONK,2026-05-13,canonical
candle,kBONK,2026-05-14,canonical
candle,kPEPE,2026-04-30,canonical
candle,kPEPE,2026-05-01,canonical
candle,kPEPE,2026-05-02,canonical
candle,kPEPE,2026-05-03,canonical
candle,kPEPE,2026-05-04,canonical
candle,kPEPE,2026-05-05,canonical
candle,kPEPE,2026-05-06,canonical
candle,kPEPE,2026-05-07,canonical
candle,kPEPE,2026-05-08,canonical
candle,kPEPE,2026-05-09,canonical
candle,kPEPE,2026-05-10,canonical
candle,kPEPE,2026-05-11,canonical
candle,kPEPE,2026-05-12,canonical
candle,kPEPE,2026-05-13,canonical
candle,kPEPE,2026-05-14,canonical
mark_price_candle,2Z,2026-04-30,canonical
mark_price_candle,2Z,2026-05-01,canonical
mark_price_candle,2Z,2026-05-02,canonical
mark_price_candle,2Z,2026-05-03,canonical
mark_price_candle,2Z,2026-05-04,canonical
mark_price_candle,2Z,2026-05-05,canonical
mark_price_candle,2Z,2026-05-06,canonical
mark_price_candle,2Z,2026-05-07,canonical
mark_price_candle,2Z,2026-05-08,canonical
mark_price_candle,2Z,2026-05-09,canonical
mark_price_candle,2Z,2026-05-10,canonical
mark_price_candle,2Z,2026-05-11,canonical
mark_price_candle,2Z,2026-05-12,canonical
mark_price_candle,2Z,2026-05-13,canonical
mark_price_candle,2Z,2026-05-14,canonical
mark_price_candle,AAVE,2026-04-30,canonical
mark_price_candle,AAVE,2026-05-01,canonical
mark_price_candle,AAVE,2026-05-02,canonical
mark_price_candle,AAVE,2026-05-03,canonical
mark_price_candle,AAVE,2026-05-04,canonical
mark_price_candle,AAVE,2026-05-05,canonical
mark_price_candle,AAVE,2026-05-06,canonical
mark_price_candle,AAVE,2026-05-07,canonical
mark_price_candle,AAVE,2026-05-08,canonical
mark_price_candle,AAVE,2026-05-09,canonical
mark_price_candle,AAVE,2026-05-10,canonical
mark_price_candle,AAVE,2026-05-11,canonical
mark_price_candle,AAVE,2026-05-12,canonical
mark_price_candle,AAVE,2026-05-13,canonical
mark_price_candle,AAVE,2026-05-14,canonical
mark_price_candle,ADA,2026-04-30,canonical
mark_price_candle,ADA,2026-05-01,canonical
mark_price_candle,ADA,2026-05-02,canonical
mark_price_candle,ADA,2026-05-03,canonical
mark_price_candle,ADA,2026-05-04,canonical
mark_price_candle,ADA,2026-05-05,canonical
mark_price_candle,ADA,2026-05-06,canonical
mark_price_candle,ADA,2026-05-07,canonical
mark_price_candle,ADA,2026-05-08,canonical
mark_price_candle,ADA,2026-05-09,canonical
mark_price_candle,ADA,2026-05-10,canonical
mark_price_candle,ADA,2026-05-11,canonical
mark_price_candle,ADA,2026-05-12,canonical
mark_price_candle,ADA,2026-05-13,canonical
mark_price_candle,ADA,2026-05-14,canonical
mark_price_candle,ANTHROPIC,2026-05-12,canonical
mark_price_candle,ANTHROPIC,2026-05-13,canonical
mark_price_candle,ANTHROPIC,2026-05-14,canonical
mark_price_candle,ARB,2026-04-30,canonical
mark_price_candle,ARB,2026-05-01,canonical
mark_price_candle,ARB,2026-05-02,canonical
mark_price_candle,ARB,2026-05-03,canonical
mark_price_candle,ARB,2026-05-04,canonical
mark_price_candle,ARB,2026-05-05,canonical
mark_price_candle,ARB,2026-05-06,canonical
mark_price_candle,ARB,2026-05-07,canonical
mark_price_candle,ARB,2026-05-08,canonical
mark_price_candle,ARB,2026-05-09,canonical
mark_price_candle,ARB,2026-05-10,canonical
mark_price_candle,ARB,2026-05-11,canonical
mark_price_candle,ARB,2026-05-12,canonical
mark_price_candle,ARB,2026-05-13,canonical
mark_price_candle,ARB,2026-05-14,canonical
mark_price_candle,ASTER,2026-04-30,canonical
mark_price_candle,ASTER,2026-05-01,canonical
mark_price_candle,ASTER,2026-05-02,canonical
mark_price_candle,ASTER,2026-05-03,canonical
mark_price_candle,ASTER,2026-05-04,canonical
mark_price_candle,ASTER,2026-05-05,canonical
mark_price_candle,ASTER,2026-05-06,canonical
mark_price_candle,ASTER,2026-05-07,canonical
mark_price_candle,ASTER,2026-05-08,canonical
mark_price_candle,ASTER,2026-05-09,canonical
mark_price_candle,ASTER,2026-05-10,canonical
mark_price_candle,ASTER,2026-05-11,canonical
mark_price_candle,ASTER,2026-05-12,canonical
mark_price_candle,ASTER,2026-05-13,canonical
mark_price_candle,ASTER,2026-05-14,canonical
mark_price_candle,AVAX,2026-04-30,canonical
mark_price_candle,AVAX,2026-05-01,canonical
mark_price_candle,AVAX,2026-05-02,canonical
mark_price_candle,AVAX,2026-05-03,canonical
mark_price_candle,AVAX,2026-05-04,canonical
mark_price_candle,AVAX,2026-05-05,canonical
mark_price_candle,AVAX,2026-05-06,canonical
mark_price_candle,AVAX,2026-05-07,canonical
mark_price_candle,AVAX,2026-05-08,canonical
mark_price_candle,AVAX,2026-05-09,canonical
mark_price_candle,AVAX,2026-05-10,canonical
mark_price_candle,AVAX,2026-05-11,canonical
mark_price_candle,AVAX,2026-05-12,canonical
mark_price_candle,AVAX,2026-05-13,canonical
mark_price_candle,AVAX,2026-05-14,canonical
mark_price_candle,BCH,2026-04-30,canonical
mark_price_candle,BCH,2026-05-01,canonical
mark_price_candle,BCH,2026-05-02,canonical
mark_price_candle,BCH,2026-05-03,canonical
mark_price_candle,BCH,2026-05-04,canonical
mark_price_candle,BCH,2026-05-05,canonical
mark_price_candle,BCH,2026-05-06,canonical
mark_price_candle,BCH,2026-05-07,canonical
mark_price_candle,BCH,2026-05-08,canonical
mark_price_candle,BCH,2026-05-09,canonical
mark_price_candle,BCH,2026-05-10,canonical
mark_price_candle,BCH,2026-05-11,canonical
mark_price_candle,BCH,2026-05-12,canonical
mark_price_candle,BCH,2026-05-13,canonical
mark_price_candle,BCH,2026-05-14,canonical
mark_price_candle,BNB,2026-04-30,canonical
mark_price_candle,BNB,2026-05-01,canonical
mark_price_candle,BNB,2026-05-02,canonical
mark_price_candle,BNB,2026-05-03,canonical
mark_price_candle,BNB,2026-05-04,canonical
mark_price_candle,BNB,2026-05-05,canonical
mark_price_candle,BNB,2026-05-06,canonical
mark_price_candle,BNB,2026-05-07,canonical
mark_price_candle,BNB,2026-05-08,canonical
mark_price_candle,BNB,2026-05-09,canonical
mark_price_candle,BNB,2026-05-10,canonical
mark_price_candle,BNB,2026-05-11,canonical
mark_price_candle,BNB,2026-05-12,canonical
mark_price_candle,BNB,2026-05-13,canonical
mark_price_candle,BNB,2026-05-14,canonical
mark_price_candle,BP,2026-04-30,canonical
mark_price_candle,BP,2026-05-01,canonical
mark_price_candle,BP,2026-05-02,canonical
mark_price_candle,BP,2026-05-03,canonical
mark_price_candle,BP,2026-05-04,canonical
mark_price_candle,BP,2026-05-05,canonical
mark_price_candle,BP,2026-05-06,canonical
mark_price_candle,BP,2026-05-07,canonical
mark_price_candle,BP,2026-05-08,canonical
mark_price_candle,BP,2026-05-09,canonical
mark_price_candle,BP,2026-05-10,canonical
mark_price_candle,BP,2026-05-11,canonical
mark_price_candle,BP,2026-05-12,canonical
mark_price_candle,BP,2026-05-13,canonical
mark_price_candle,BP,2026-05-14,canonical
mark_price_candle,BTC,2026-04-30,canonical
mark_price_candle,BTC,2026-05-01,canonical
mark_price_candle,BTC,2026-05-02,canonical
mark_price_candle,BTC,2026-05-03,canonical
mark_price_candle,BTC,2026-05-04,canonical
mark_price_candle,BTC,2026-05-05,canonical
mark_price_candle,BTC,2026-05-06,canonical
mark_price_candle,BTC,2026-05-07,canonical
mark_price_candle,BTC,2026-05-08,canonical
mark_price_candle,BTC,2026-05-09,canonical
mark_price_candle,BTC,2026-05-10,canonical
mark_price_candle,BTC,2026-05-11,canonical
mark_price_candle,BTC,2026-05-12,canonical
mark_price_candle,BTC,2026-05-13,canonical
mark_price_candle,BTC,2026-05-14,canonical
mark_price_candle,CHIP,2026-04-30,canonical
mark_price_candle,CHIP,2026-05-01,canonical
mark_price_candle,CHIP,2026-05-02,canonical
mark_price_candle,CHIP,2026-05-03,canonical
mark_price_candle,CHIP,2026-05-04,canonical
mark_price_candle,CHIP,2026-05-05,canonical
mark_price_candle,CHIP,2026-05-06,canonical
mark_price_candle,CHIP,2026-05-07,canonical
mark_price_candle,CHIP,2026-05-08,canonical
mark_price_candle,CHIP,2026-05-09,canonical
mark_price_candle,CHIP,2026-05-10,canonical
mark_price_candle,CHIP,2026-05-11,canonical
mark_price_candle,CHIP,2026-05-12,canonical
mark_price_candle,CHIP,2026-05-13,canonical
mark_price_candle,CHIP,2026-05-14,canonical
mark_price_candle,CL,2026-04-30,canonical
mark_price_candle,CL,2026-05-01,canonical
mark_price_candle,CL,2026-05-02,canonical
mark_price_candle,CL,2026-05-03,canonical
mark_price_candle,CL,2026-05-04,canonical
mark_price_candle,CL,2026-05-05,canonical
mark_price_candle,CL,2026-05-06,canonical
mark_price_candle,CL,2026-05-07,canonical
mark_price_candle,CL,2026-05-08,canonical
mark_price_candle,CL,2026-05-09,canonical
mark_price_candle,CL,2026-05-10,canonical
mark_price_candle,CL,2026-05-11,canonical
mark_price_candle,CL,2026-05-12,canonical
mark_price_candle,CL,2026-05-13,canonical
mark_price_candle,CL,2026-05-14,canonical
mark_price_candle,COPPER,2026-04-30,canonical
mark_price_candle,COPPER,2026-05-01,canonical
mark_price_candle,COPPER,2026-05-02,canonical
mark_price_candle,COPPER,2026-05-03,canonical
mark_price_candle,COPPER,2026-05-04,canonical
mark_price_candle,COPPER,2026-05-05,canonical
mark_price_candle,COPPER,2026-05-06,canonical
mark_price_candle,COPPER,2026-05-07,canonical
mark_price_candle,COPPER,2026-05-08,canonical
mark_price_candle,COPPER,2026-05-09,canonical
mark_price_candle,COPPER,2026-05-10,canonical
mark_price_candle,COPPER,2026-05-11,canonical
mark_price_candle,COPPER,2026-05-12,canonical
mark_price_candle,COPPER,2026-05-13,canonical
mark_price_candle,COPPER,2026-05-14,canonical
mark_price_candle,CRCL,2026-04-30,canonical
mark_price_candle,CRCL,2026-05-01,canonical
mark_price_candle,CRCL,2026-05-02,canonical
mark_price_candle,CRCL,2026-05-03,canonical
mark_price_candle,CRCL,2026-05-04,canonical
mark_price_candle,CRCL,2026-05-05,canonical
mark_price_candle,CRCL,2026-05-06,canonical
mark_price_candle,CRCL,2026-05-07,canonical
mark_price_candle,CRCL,2026-05-08,canonical
mark_price_candle,CRCL,2026-05-09,canonical
mark_price_candle,CRCL,2026-05-10,canonical
mark_price_candle,CRCL,2026-05-11,canonical
mark_price_candle,CRCL,2026-05-12,canonical
mark_price_candle,CRCL,2026-05-13,canonical
mark_price_candle,CRCL,2026-05-14,canonical
mark_price_candle,CRV,2026-04-30,canonical
mark_price_candle,CRV,2026-05-01,canonical
mark_price_candle,CRV,2026-05-02,canonical
mark_price_candle,CRV,2026-05-03,canonical
mark_price_candle,CRV,2026-05-04,canonical
mark_price_candle,CRV,2026-05-05,canonical
mark_price_candle,CRV,2026-05-06,canonical
mark_price_candle,CRV,2026-05-07,canonical
mark_price_candle,CRV,2026-05-08,canonical
mark_price_candle,CRV,2026-05-09,canonical
mark_price_candle,CRV,2026-05-10,canonical
mark_price_candle,CRV,2026-05-11,canonical
mark_price_candle,CRV,2026-05-12,canonical
mark_price_candle,CRV,2026-05-13,canonical
mark_price_candle,CRV,2026-05-14,canonical
mark_price_candle,DOGE,2026-04-30,canonical
mark_price_candle,DOGE,2026-05-01,canonical
mark_price_candle,DOGE,2026-05-02,canonical
mark_price_candle,DOGE,2026-05-03,canonical
mark_price_candle,DOGE,2026-05-04,canonical
mark_price_candle,DOGE,2026-05-05,canonical
mark_price_candle,DOGE,2026-05-06,canonical
mark_price_candle,DOGE,2026-05-07,canonical
mark_price_candle,DOGE,2026-05-08,canonical
mark_price_candle,DOGE,2026-05-09,canonical
mark_price_candle,DOGE,2026-05-10,canonical
mark_price_candle,DOGE,2026-05-11,canonical
mark_price_candle,DOGE,2026-05-12,canonical
mark_price_candle,DOGE,2026-05-13,canonical
mark_price_candle,DOGE,2026-05-14,canonical
mark_price_candle,ENA,2026-04-30,canonical
mark_price_candle,ENA,2026-05-01,canonical
mark_price_candle,ENA,2026-05-02,canonical
mark_price_candle,ENA,2026-05-03,canonical
mark_price_candle,ENA,2026-05-04,canonical
mark_price_candle,ENA,2026-05-05,canonical
mark_price_candle,ENA,2026-05-06,canonical
mark_price_candle,ENA,2026-05-07,canonical
mark_price_candle,ENA,2026-05-08,canonical
mark_price_candle,ENA,2026-05-09,canonical
mark_price_candle,ENA,2026-05-10,canonical
mark_price_candle,ENA,2026-05-11,canonical
mark_price_candle,ENA,2026-05-12,canonical
mark_price_candle,ENA,2026-05-13,canonical
mark_price_candle,ENA,2026-05-14,canonical
mark_price_candle,ETH,2026-04-30,canonical
mark_price_candle,ETH,2026-05-01,canonical
mark_price_candle,ETH,2026-05-02,canonical
mark_price_candle,ETH,2026-05-03,canonical
mark_price_candle,ETH,2026-05-04,canonical
mark_price_candle,ETH,2026-05-05,canonical
mark_price_candle,ETH,2026-05-06,canonical
mark_price_candle,ETH,2026-05-07,canonical
mark_price_candle,ETH,2026-05-08,canonical
mark_price_candle,ETH,2026-05-09,canonical
mark_price_candle,ETH,2026-05-10,canonical
mark_price_candle,ETH,2026-05-11,canonical
mark_price_candle,ETH,2026-05-12,canonical
mark_price_candle,ETH,2026-05-13,canonical
mark_price_candle,ETH,2026-05-14,canonical
mark_price_candle,EURUSD,2026-04-30,canonical
mark_price_candle,EURUSD,2026-05-01,canonical
mark_price_candle,EURUSD,2026-05-02,canonical
mark_price_candle,EURUSD,2026-05-03,canonical
mark_price_candle,EURUSD,2026-05-04,canonical
mark_price_candle,EURUSD,2026-05-05,canonical
mark_price_candle,EURUSD,2026-05-06,canonical
mark_price_candle,EURUSD,2026-05-07,canonical
mark_price_candle,EURUSD,2026-05-08,canonical
mark_price_candle,EURUSD,2026-05-09,canonical
mark_price_candle,EURUSD,2026-05-10,canonical
mark_price_candle,EURUSD,2026-05-11,canonical
mark_price_candle,EURUSD,2026-05-12,canonical
mark_price_candle,EURUSD,2026-05-13,canonical
mark_price_candle,EURUSD,2026-05-14,canonical
mark_price_candle,FARTCOIN,2026-04-30,canonical
mark_price_candle,FARTCOIN,2026-05-01,canonical
mark_price_candle,FARTCOIN,2026-05-02,canonical
mark_price_candle,FARTCOIN,2026-05-03,canonical
mark_price_candle,FARTCOIN,2026-05-04,canonical
mark_price_candle,FARTCOIN,2026-05-05,canonical
mark_price_candle,FARTCOIN,2026-05-06,canonical
mark_price_candle,FARTCOIN,2026-05-07,canonical
mark_price_candle,FARTCOIN,2026-05-08,canonical
mark_price_candle,FARTCOIN,2026-05-09,canonical
mark_price_candle,FARTCOIN,2026-05-10,canonical
mark_price_candle,FARTCOIN,2026-05-11,canonical
mark_price_candle,FARTCOIN,2026-05-12,canonical
mark_price_candle,FARTCOIN,2026-05-13,canonical
mark_price_candle,FARTCOIN,2026-05-14,canonical
mark_price_candle,GOOGL,2026-04-30,canonical
mark_price_candle,GOOGL,2026-05-01,canonical
mark_price_candle,GOOGL,2026-05-02,canonical
mark_price_candle,GOOGL,2026-05-03,canonical
mark_price_candle,GOOGL,2026-05-04,canonical
mark_price_candle,GOOGL,2026-05-05,canonical
mark_price_candle,GOOGL,2026-05-06,canonical
mark_price_candle,GOOGL,2026-05-07,canonical
mark_price_candle,GOOGL,2026-05-08,canonical
mark_price_candle,GOOGL,2026-05-09,canonical
mark_price_candle,GOOGL,2026-05-10,canonical
mark_price_candle,GOOGL,2026-05-11,canonical
mark_price_candle,GOOGL,2026-05-12,canonical
mark_price_candle,GOOGL,2026-05-13,canonical
mark_price_candle,GOOGL,2026-05-14,canonical
mark_price_candle,HOOD,2026-04-30,canonical
mark_price_candle,HOOD,2026-05-01,canonical
mark_price_candle,HOOD,2026-05-02,canonical
mark_price_candle,HOOD,2026-05-03,canonical
mark_price_candle,HOOD,2026-05-04,canonical
mark_price_candle,HOOD,2026-05-05,canonical
mark_price_candle,HOOD,2026-05-06,canonical
mark_price_candle,HOOD,2026-05-07,canonical
mark_price_candle,HOOD,2026-05-08,canonical
mark_price_candle,HOOD,2026-05-09,canonical
mark_price_candle,HOOD,2026-05-10,canonical
mark_price_candle,HOOD,2026-05-11,canonical
mark_price_candle,HOOD,2026-05-12,canonical
mark_price_candle,HOOD,2026-05-13,canonical
mark_price_candle,HOOD,2026-05-14,canonical
mark_price_candle,HYPE,2026-04-30,canonical
mark_price_candle,HYPE,2026-05-01,canonical
mark_price_candle,HYPE,2026-05-02,canonical
mark_price_candle,HYPE,2026-05-03,canonical
mark_price_candle,HYPE,2026-05-04,canonical
mark_price_candle,HYPE,2026-05-05,canonical
mark_price_candle,HYPE,2026-05-06,canonical
mark_price_candle,HYPE,2026-05-07,canonical
mark_price_candle,HYPE,2026-05-08,canonical
mark_price_candle,HYPE,2026-05-09,canonical
mark_price_candle,HYPE,2026-05-10,canonical
mark_price_candle,HYPE,2026-05-11,canonical
mark_price_candle,HYPE,2026-05-12,canonical
mark_price_candle,HYPE,2026-05-13,canonical
mark_price_candle,HYPE,2026-05-14,canonical
mark_price_candle,ICP,2026-04-30,canonical
mark_price_candle,ICP,2026-05-01,canonical
mark_price_candle,ICP,2026-05-02,canonical
mark_price_candle,ICP,2026-05-03,canonical
mark_price_candle,ICP,2026-05-04,canonical
mark_price_candle,ICP,2026-05-05,canonical
mark_price_candle,ICP,2026-05-06,canonical
mark_price_candle,ICP,2026-05-07,canonical
mark_price_candle,ICP,2026-05-08,canonical
mark_price_candle,ICP,2026-05-09,canonical
mark_price_candle,ICP,2026-05-10,canonical
mark_price_candle,ICP,2026-05-11,canonical
mark_price_candle,ICP,2026-05-12,canonical
mark_price_candle,ICP,2026-05-13,canonical
mark_price_candle,ICP,2026-05-14,canonical
mark_price_candle,JUP,2026-04-30,canonical
mark_price_candle,JUP,2026-05-01,canonical
mark_price_candle,JUP,2026-05-02,canonical
mark_price_candle,JUP,2026-05-03,canonical
mark_price_candle,JUP,2026-05-04,canonical
mark_price_candle,JUP,2026-05-05,canonical
mark_price_candle,JUP,2026-05-06,canonical
mark_price_candle,JUP,2026-05-07,canonical
mark_price_candle,JUP,2026-05-08,canonical
mark_price_candle,JUP,2026-05-09,canonical
mark_price_candle,JUP,2026-05-10,canonical
mark_price_candle,JUP,2026-05-11,canonical
mark_price_candle,JUP,2026-05-12,canonical
mark_price_candle,JUP,2026-05-13,canonical
mark_price_candle,JUP,2026-05-14,canonical
mark_price_candle,LDO,2026-04-30,canonical
mark_price_candle,LDO,2026-05-01,canonical
mark_price_candle,LDO,2026-05-02,canonical
mark_price_candle,LDO,2026-05-03,canonical
mark_price_candle,LDO,2026-05-04,canonical
mark_price_candle,LDO,2026-05-05,canonical
mark_price_candle,LDO,2026-05-06,canonical
mark_price_candle,LDO,2026-05-07,canonical
mark_price_candle,LDO,2026-05-08,canonical
mark_price_candle,LDO,2026-05-09,canonical
mark_price_candle,LDO,2026-05-10,canonical
mark_price_candle,LDO,2026-05-11,canonical
mark_price_candle,LDO,2026-05-12,canonical
mark_price_candle,LDO,2026-05-13,canonical
mark_price_candle,LDO,2026-05-14,canonical
mark_price_candle,LINK,2026-04-30,canonical
mark_price_candle,LINK,2026-05-01,canonical
mark_price_candle,LINK,2026-05-02,canonical
mark_price_candle,LINK,2026-05-03,canonical
mark_price_candle,LINK,2026-05-04,canonical
mark_price_candle,LINK,2026-05-05,canonical
mark_price_candle,LINK,2026-05-06,canonical
mark_price_candle,LINK,2026-05-07,canonical
